fight_url,A_Name,B_Name,Event_Date,Weight_Class,A_Result,Method,A_Height,A_Reach,A_Age,B_Height,B_Reach,B_Age,A_Career_Fights,A_Career_Wins,A_Career_Losses,A_Career_Draws_NC,A_Current_Streak,A_Days_Since_Last_Fight,A_Career_Sig_Strike_Acc,A_Career_TD_Acc,A_Career_Sig_Strike_Def,A_Career_TD_Def,A_Career_SSLPM,A_Career_SSAPM,A_Career_Strike_Diff_PM,A_Career_TD_P15M,A_Career_Control_Time_Pct,A_Career_KD_P15M,A_Career_Head_Pref_L,A_Career_Body_Pref_L,A_Career_Leg_Pref_L,A_Career_Distance_Pref_L,A_Career_Clinch_Pref_L,A_Career_Ground_Pref_L,A_Rolling5_Sig_Strike_Acc,A_Rolling5_TD_Acc,A_Rolling5_Sig_Strike_Def,A_Rolling5_TD_Def,A_Rolling5_SSLPM,A_Rolling5_SSAPM,A_Rolling5_Strike_Diff_PM,A_Rolling5_TD_P15M,A_Rolling5_Control_Time_Pct,A_Rolling5_KD_P15M,A_Rolling5_Head_Pref_L,A_Rolling5_Body_Pref_L,A_Rolling5_Leg_Pref_L,A_Rolling5_Distance_Pref_L,A_Rolling5_Clinch_Pref_L,A_Rolling5_Ground_Pref_L,B_Career_Fights,B_Career_Wins,B_Career_Losses,B_Career_Draws_NC,B_Current_Streak,B_Days_Since_Last_Fight,B_Career_Sig_Strike_Acc,B_Career_TD_Acc,B_Career_Sig_Strike_Def,B_Career_TD_Def,B_Career_SSLPM,B_Career_SSAPM,B_Career_Strike_Diff_PM,B_Career_TD_P15M,B_Career_Control_Time_Pct,B_Career_KD_P15M,B_Career_Head_Pref_L,B_Career_Body_Pref_L,B_Career_Leg_Pref_L,B_Career_Distance_Pref_L,B_Career_Clinch_Pref_L,B_Career_Ground_Pref_L,B_Rolling5_Sig_Strike_Acc,B_Rolling5_TD_Acc,B_Rolling5_Sig_Strike_Def,B_Rolling5_TD_Def,B_Rolling5_SSLPM,B_Rolling5_SSAPM,B_Rolling5_Strike_Diff_PM,B_Rolling5_TD_P15M,B_Rolling5_Control_Time_Pct,B_Rolling5_KD_P15M,B_Rolling5_Head_Pref_L,B_Rolling5_Body_Pref_L,B_Rolling5_Leg_Pref_L,B_Rolling5_Distance_Pref_L,B_Rolling5_Clinch_Pref_L,B_Rolling5_Ground_Pref_L,A_Elo,B_Elo,Target,Target_Method,Diff_Height,Diff_Reach,Diff_Age,Diff_Career_Fights,Diff_Career_Wins,Diff_Career_Losses,Diff_Career_Draws_NC,Diff_Current_Streak,Diff_Days_Since_Last_Fight,Diff_Career_Sig_Strike_Acc,Diff_Career_TD_Acc,Diff_Career_Sig_Strike_Def,Diff_Career_TD_Def,Diff_Career_SSLPM,Diff_Career_SSAPM,Diff_Career_Strike_Diff_PM,Diff_Career_TD_P15M,Diff_Career_Control_Time_Pct,Diff_Career_KD_P15M,Diff_Career_Head_Pref_L,Diff_Career_Body_Pref_L,Diff_Career_Leg_Pref_L,Diff_Career_Distance_Pref_L,Diff_Career_Clinch_Pref_L,Diff_Career_Ground_Pref_L,Diff_Rolling5_Sig_Strike_Acc,Diff_Rolling5_TD_Acc,Diff_Rolling5_Sig_Strike_Def,Diff_Rolling5_TD_Def,Diff_Rolling5_SSLPM,Diff_Rolling5_SSAPM,Diff_Rolling5_Strike_Diff_PM,Diff_Rolling5_TD_P15M,Diff_Rolling5_Control_Time_Pct,Diff_Rolling5_KD_P15M,Diff_Rolling5_Head_Pref_L,Diff_Rolling5_Body_Pref_L,Diff_Rolling5_Leg_Pref_L,Diff_Rolling5_Distance_Pref_L,Diff_Rolling5_Clinch_Pref_L,Diff_Rolling5_Ground_Pref_L,Diff_Elo
http://ufcstats.com/fight-details/ca2aa660bea0cb60,Jaqueline Amorim,Montserrat Conejo Ruiz,2023-08-12,Women's Strawweight Bout,W,KO/TKO,70.0,72.0,30.0,70.0,72.0,30.0,1.0,0.0,1.0,0.0,-1.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.9796502009349,1501.7415492088094,1,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.76189900787449
http://ufcstats.com/fight-details/91a5480f48bfaa71,Da'Mon Blackshear,Jose Johnson,2023-08-12,Bantamweight Bout,W,Submission,70.0,72.0,30.0,70.0,72.0,30.0,3.0,1.0,1.0,1.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.8219903013025,1500.0,1,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1780096986974513
http://ufcstats.com/fight-details/e3573545220ca4ea,Juliana Miller,Luana Santos,2023-08-12,Women's Flyweight Bout,L,KO/TKO,70.0,72.0,30.0,70.0,72.0,30.0,2.0,1.0,1.0,0.0,-1.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.0222579979027,1500.0,0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9777420020973295
http://ufcstats.com/fight-details/554163b1c8c05522,Cory Sandhagen,Rob Font,2023-08-05,Catch Weight Bout,W,Decision - Unanimous,70.0,72.0,30.0,70.0,72.0,30.0,12.0,9.0,3.0,0.0,2.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.5601979170783,1600.6841588203567,1,0.0,0.0,0.0,0.0,-3.0,-1.0,-2.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.87603909672157
http://ufcstats.com/fight-details/ec2358459ffbe7de,Jessica Andrade,Tatiana Suarez,2023-08-05,Women's Strawweight Bout,L,Submission,70.0,72.0,30.0,70.0,72.0,30.0,24.0,15.0,9.0,0.0,-2.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.9437748174528,1619.6708225802254,0,2.0,0.0,0.0,0.0,18.0,9.0,9.0,0.0,-8.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.7270477627726
http://ufcstats.com/fight-details/2c54be25b09fce50,Dustin Jacoby,Kennedy Nzechukwu,2023-08-05,Light Heavyweight Bout,W,KO/TKO,70.0,72.0,30.0,70.0,72.0,30.0,11.0,6.0,4.0,1.0,-2.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,3.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.545685045188,1553.8013410274682,1,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,-5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.255655982280132
http://ufcstats.com/fight-details/79bfba62da6242a6,Diego Lopes,Gavin Tucker,2023-08-05,Featherweight Bout,W,Submission,70.0,72.0,30.0,70.0,72.0,30.0,1.0,0.0,1.0,0.0,-1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,-1.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.4175586741756,1550.267871707359,1,2.0,0.0,0.0,0.0,-5.0,-4.0,-1.0,0.0,0.0,-784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.85031303318351
http://ufcstats.com/fight-details/2c0496a5f39ab8a4,Tanner Boser,Aleksa Camur,2023-08-05,Light Heavyweight Bout,W,Decision - Unanimous,70.0,72.0,30.0,70.0,72.0,30.0,9.0,4.0,5.0,0.0,-2.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,-2.0,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.970609338625,1475.3502875876916,1,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,-665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.620321750933499
http://ufcstats.com/fight-details/531ce3d8011fa1f6,Ignacio Bahamondes,Ludovit Klein,2023-08-05,Lightweight Bout,L,Decision - Unanimous,70.0,72.0,30.0,70.0,72.0,30.0,4.0,3.0,1.0,0.0,3.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0102543257494,1523.7406972438914,0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,1.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.26955708185801
http://ufcstats.com/fight-details/e5cb9dfc1189d77d,Kyler Phillips,Raoni Barcelos,2023-08-05,Bantamweight Bout,W,Decision - Unanimous,70.0,72.0,30.0,70.0,72.0,30.0,5.0,4.0,1.0,0.0,1.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,-1.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.4052572022242,1557.6340539580708,1,0.0,0.0,0.0,0.0,-4.0,-2.0,-2.0,0.0,2.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.771203244153412
http://ufcstats.com/fight-details/bda7992779a005fa,Jeremiah Wells,Carlston Harris,2023-08-05,Welterweight Bout,L,Submission,70.0,72.0,30.0,70.0,72.0,30.0,4.0,4.0,0.0,0.0,4.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.3785451529498,1541.729054255365,0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,3.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.649490897584656
http://ufcstats.com/fight-details/1b0d5e65fdfc62cf,Billy Quarantillo,Damon Jackson,2023-08-05,Featherweight Bout,W,Decision - Unanimous,70.0,72.0,30.0,70.0,72.0,30.0,8.0,5.0,3.0,0.0,-1.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,2.0,-1.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.9226815117422,1538.1908997138967,1,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.731781797845542
http://ufcstats.com/fight-details/38901948cff43ff9,Cody Durden,Jake Hadley,2023-08-05,Flyweight Bout,W,Decision - Unanimous,70.0,72.0,30.0,70.0,72.0,30.0,7.0,4.0,2.0,1.0,3.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.0433583042145,1520.4361485756033,1,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.607209728611224
http://ufcstats.com/fight-details/436a1ce6b0c6b4bb,Sean Woodson,Dennis Buzukja,2023-08-05,Featherweight Bout,W,Decision - Unanimous,70.0,72.0,30.0,70.0,72.0,30.0,5.0,3.0,1.0,1.0,2.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.143973763356,1500.0,1,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,2.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.143973763355916
http://ufcstats.com/fight-details/6b5c225814a924ed,Ode Osbourne,Asu Almabayev,2023-08-05,Flyweight Bout,L,Submission,70.0,72.0,30.0,70.0,72.0,30.0,7.0,4.0,3.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.564553228431,1500.0,0,2.0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.564553228430896
http://ufcstats.com/fight-details/c27e33ee8ef53866,Dustin Poirier,Justin Gaethje,2023-07-29,Lightweight Bout,L,KO/TKO,70.0,72.0,30.0,70.0,72.0,30.0,28.0,21.0,6.0,1.0,1.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699.5141660346135,1602.2039521731567,0,1.0,0.0,0.0,0.0,17.0,14.0,2.0,1.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.31021386145676
http://ufcstats.com/fight-details/800a35b3a7e52308,Jan Blachowicz,Alex Pereira,2023-07-29,Light Heavyweight Bout,L,Decision - Split,70.0,72.0,30.0,70.0,72.0,30.0,19.0,12.0,6.0,1.0,1.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,-1.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.1653231945052,1588.6302679165542,0,0.0,0.0,0.0,0.0,14.0,8.0,5.0,1.0,2.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.53505527795096
http://ufcstats.com/fight-details/eff6ec2b2f1fb27b,Derrick Lewis,Marcos Rogerio de Lima,2023-07-29,Heavyweight Bout,W,KO/TKO,70.0,72.0,30.0,70.0,72.0,30.0,26.0,17.0,9.0,0.0,-3.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,6.0,0.0,2.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.5072819987543,1565.0027139023084,1,1.0,0.0,0.0,0.0,10.0,7.0,3.0,0.0,-5.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.50456809644584
http://ufcstats.com/fight-details/f1eca70738ca073e,Tony Ferguson,King Green,2023-07-29,Lightweight Bout,L,Submission,70.0,72.0,30.0,70.0,72.0,30.0,21.0,15.0,6.0,0.0,-5.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,9.0,2.0,-2.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614.754938803492,1539.2450639517053,0,2.0,0.0,0.0,0.0,0.0,5.0,-3.0,-2.0,-3.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.50987485178666
http://ufcstats.com/fight-details/cbf1e76186a0c8b3,Michael Chiesa,Kevin Holland,2023-07-29,Welterweight Bout,L,Submission,70.0,72.0,30.0,70.0,72.0,30.0,17.0,11.0,6.0,0.0,-2.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,6.0,1.0,1.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.1554945126377,1580.458367653828,0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-3.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.697126858809725
